"Year" "Month" "Day" "Province" "Latitude" "Longitude" "Cause" "Size"
1975 7 11 "YT" 63.136 -132.109 "LTG" 700.88
1975 7 12 "AB" 58.9545 -116.0279 "LTG" 419.1
1975 7 12 "AB" 58.969 -116.1417 "LTG" 2218.2
1975 7 12 "NL" 53.32 -60.33 "MAN" 212
1975 7 12 "NT" 63.75 -125.25 "LTG" 353
1975 7 12 "NT" 63.767 -125.867 "LTG" 410
1975 7 12 "NT" 63.95 -125.6 "LTG" 590
1975 7 12 "NT" 64.117 -125 "UNK" 3584
1975 7 12 "YT" 62.7 -130.62 "LTG" 409.37
1975 7 13 "NT" 63.35 -113.917 "LTG" 9196.8
1975 7 13 "QC" 50.625 -79.458 "LTG" 3870.09
1975 7 14 "NT" 62.833 -109 "LTG" 1509.6
1975 7 14 "NT" 63.467 -112.5 "LTG" 2867.2
1975 7 14 "NT" 63.067 -110.25 "LTG" 4915.2
1975 7 14 "NT" 63.083 -111.133 "LTG" 8102.4
1975 7 14 "NT" 62.817 -110.75 "LTG" 23040
1975 7 15 "NT" 63.917 -123 "LTG" 49523
1975 7 16 "YT" 63.114 -132.721 "LTG" 383.69
1975 7 16 "YT" 68.698 -140.48 "LTG" 619.82
1975 7 18 "NT" 65.7 -126 "UNK" 12000
1975 7 19 "NT" 63.283 -112.933 "LTG" 768
1975 7 21 "BC" 49.2 -119.4 "MAN" 271.1
1975 7 21 "MB" 56.464 -93.921 "LTG" 240
1975 7 27 "MB" 50.524 -95.762 "LTG" 2820
1975 7 29 "NT" 65.167 -124.75 "LTG" 3200
1975 7 29 "ON" 48.15 -83.18 "UNK" 394
1975 7 31 "NT" 65.183 -127.583 "LTG" 300
1975 7 31 "NT" 64.167 -125.917 "UNK" 800
1975 7 31 "NT" 65.533 -137.017 "LTG" 1000
1975 7 31 "NT" 62.4 -124.467 "LTG" 8550
1975 8 4 "NT" 65.617 -114.7 "LTG" 256
1975 8 4 "ON" 48.05 -83.18 "LTG" 202
1975 8 5 "NT" 66.133 -117.533 "LTG" 200
1975 8 5 "NT" 65.033 -116.933 "LTG" 260
1975 8 5 "NT" 65.95 -117.533 "LTG" 300
1975 8 5 "NT" 63.117 -111.533 "LTG" 400
1975 8 5 "NT" 65.167 -117.167 "LTG" 420
1975 8 5 "NT" 65.367 -117.233 "LTG" 600
1975 8 5 "NT" 65.333 -117.217 "LTG" 2200
1975 8 6 "ON" 49.0625 -85.875 "MAN" 490
1975 8 7 "ON" 48.37 -83.05 "UNK" 202
1975 8 8 "ON" 48.9375 -85.875 "MAN" 1700
1975 8 9 "NT" 65.867 -116.75 "LTG" 1000
1975 8 9 "NT" 65.967 -117.417 "LTG" 1900
1975 8 9 "NT" 65.983 -117.7 "LTG" 2800
1975 8 9 "NT" 64.967 -119.583 "LTG" 3891.2
1975 8 9 "NT" 64.833 -119.5 "LTG" 5896.6
1975 8 9 "ON" 49.5625 -79.875 "LTG" 330
1975 8 9 "ON" 47.3125 -80.875 "LTG" 486
1975 8 10 "NT" 63.333 -112.333 "LTG" 4659.2
1975 8 12 "ON" 45.9375 -77.375 "MAN" 445
1975 8 15 "NL" 53.2 -57.16 "LTG" 1036
1975 8 21 "NT" 61.917 -125.433 "LTG" 200
1975 8 21 "NT" 64.8 -126.167 "LTG" 1200
1975 8 22 "NT" 67.433 -128.117 "LTG" 1200
1975 8 23 "NT" 64.183 -125.133 "LTG" 600
1975 8 23 "NT" 67.133 -125.4 "LTG" 3200
1975 9 18 "BC" 56.6 -121.2 "MAN" 2525.2
1975 9 21 "BC" 51.4 -124.1 "MAN" 249.2
1975 9 21 "BC" 56.5 -121.1 "MAN" 595.6
1975 9 22 "BC" 56.7 -120.9 "MAN" 433.8
1975 9 22 "BC" 56.6 -120.9 "MAN" 673.3
1975 9 28 "BC" 56.3 -121.3 "MAN" 445.1
1975 10 1 "BC" 52.2 -121.8 "MAN" 220.1
1975 10 1 "BC" 49 -121.3 "MAN" 389.7
1975 10 5 "ON" 48.8125 -82.375 "UNK" 405
1975 10 5 "ON" 46.4375 -80.625 "MAN" 1012
1975 10 5 "ON" 46.5625 -81.125 "MAN" 1214
1975 10 18 "MB" 50.51 -96.247 "MAN" 520
1975 11 3 "MB" 49.339 -96.386 "MAN" 258
1976 3 1 "AB" 55.5354 -113.9601 "MAN" 13944.1
1976 4 12 "MB" 49.928 -95.985 "MAN" 269.1
1976 4 25 "BC" 56.8 -121.4 "MAN" 235
1976 4 25 "BC" 55.8 -121.2 "MAN" 4737.9
1976 4 26 "BC" 55.8 -121.1 "MAN" 301.3
1976 4 27 "BC" 55.8 -121.4 "MAN" 503.8
1976 4 27 "BC" 55.6 -121.4 "MAN" 744
1976 4 27 "BC" 56.4 -121.6 "MAN" 1943
1976 4 27 "ON" 48.7422 -91.8124 "MAN" 307.6
1976 4 28 "AB" 54.5037 -112.5062 "MAN" 260.3
1976 4 28 "BC" 55.9 -121.3 "MAN" 256
1976 4 28 "BC" 56.3 -121.5 "MAN" 505.6
1976 4 28 "BC" 56.3 -121.1 "MAN" 2763.5
1976 4 30 "BC" 56.1 -122.3 "MAN" 544
1976 4 30 "BC" 57 -121.4 "MAN" 6710.5
1976 5 5 "AB" 53.8057 -110.1349 "MAN" 586.3
1976 5 5 "BC" 57.9 -123.1 "MAN" 720
1976 5 6 "MB" 52.961 -101.502 "MAN" 327.7
1976 5 7 "AB" 54.4164 -112.3046 "MAN" 733.7
1976 5 7 "ON" 49.6171 -94.1125 "MAN" 677.8
1976 5 7 "ON" 49.6953 -93.9626 "MAN" 981.4
1976 5 7 "SK" 57.845 -109.926 "LTG" 2335.1
1976 5 8 "BC" 55.7 -121.3 "MAN" 528
1976 5 9 "MB" 49.877 -95.174 "MAN" 201.8
1976 5 9 "ON" 49.8984 -95.1375 "MAN" 382.8
1976 5 10 "AB" 54.4603 -111.2713 "UNK" 483.7
1976 5 11 "BC" 57.9 -122.9 "MAN" 2200
1976 5 13 "BC" 58.4 -123.2 "MAN" 17060
1976 5 15 "BC" 59.1 -121.3 "LTG" 4240
1976 5 15 "MB" 50.853 -97.632 "MAN" 283
1976 5 16 "AB" 54.6922 -116.6438 "MAN" 350
1976 5 16 "MB" 52.885 -95.499 "MAN" 5173.9
1976 5 18 "MB" 50.775 -97.26 "MAN" 202.3
1976 5 18 "MB" 53.689 -101.267 "MAN" 364
1976 5 21 "BC" 54.6 -124.8 "MAN" 208.4
1976 5 22 "MB" 56.115 -100.042 "MAN" 403
1976 5 22 "ON" 48.8047 -89.1625 "MAN" 295.4
1976 5 24 "MB" 58.472 -101.223 "MAN" 1416.2
1976 5 24 "ON" 49.6797 -91.3125 "MAN" 19586.8
1976 5 25 "MB" 58.647 -101.599 "MAN" 364
1976 5 25 "ON" 52.1641 -93.6528 "MAN" 1214.1
1976 5 26 "ON" 49.9609 -94.7125 "MAN" 538.2
1976 5 27 "ON" 48.7109 -89.8376 "MAN" 825.6
1976 5 28 "ON" 52.1016 -87.5139 "MAN" 16834.9
1976 5 29 "QC" 50.625 -71.792 "LTG" 477.54
1976 5 30 "NL" 47.38 -53.13 "UNK" 387
1976 5 31 "MB" 51.11 -95.69 "LTG" 13080.4
1976 5 31 "NL" 47.63 -54.92 "MAN" 248
1976 5 31 "NL" 48.75 -54.63 "UNK" 259
1976 5 31 "ON" 53.0078 -91.8472 "LTG" 202.3
1976 5 31 "ON" 52.9922 -91.6251 "LTG" 404.7
1976 5 31 "ON" 52.9454 -91.375 "LTG" 404.7
1976 5 31 "ON" 52.9296 -90.7916 "LTG" 1011.7
1976 5 31 "ON" 53.2266 -90.6251 "LTG" 1416.4
1976 5 31 "ON" 53.2266 -90.4027 "LTG" 3318.4
1976 5 31 "ON" 53.0391 -91.3472 "LTG" 4370.6
1976 5 31 "ON" 51.8203 -93.9306 "LTG" 4451.5
1976 5 31 "ON" 53.0391 -91.1806 "LTG" 6818.1
1976 5 31 "ON" 53.0859 -91.6528 "LTG" 15297.1
1976 5 31 "ON" 52.1328 -89.875 "LTG" 20639
1976 5 31 "ON" 53.1953 -90.9306 "LTG" 21124.6
1976 6 1 "MB" 53.794 -96.999 "LTG" 241.7
1976 6 1 "MB" 52.659 -96.366 "LTG" 377
1976 6 1 "ON" 48.664 -85.4625 "MAN" 736.5
1976 6 1 "ON" 50.3828 -92.9376 "LTG" 890.3
1976 6 1 "ON" 52.6797 -94.2639 "LTG" 1295
1976 6 2 "MB" 54.114 -93.413 "LTG" 303.5
1976 6 2 "MB" 54.26 -93.438 "LTG" 505.7
1976 6 2 "MB" 52.47 -95.311 "LTG" 2404.7
1976 6 2 "ON" 51.5391 -92.7917 "LTG" 2023.4
1976 6 2 "ON" 49.5703 -91.0625 "LTG" 9611.3
1976 6 2 "ON" 52.5078 -88.0138 "LTG" 9712.5
1976 6 2 "ON" 51.3985 -93.0139 "LTG" 17401.5
1976 6 2 "ON" 51.5078 -87.0138 "LTG" 34964.9
1976 6 2 "ON" 52.7734 -87.5139 "LTG" 55037.3
1976 6 2 "QC" 48.875 -77.875 "MAN" 530.96
1976 6 3 "ON" 51.5859 -94.0972 "LTG" 8093.7
1976 6 3 "ON" 49.5703 -81.4374 "MAN" 9833.9
1976 6 3 "ON" 50.1797 -90.7375 "MAN" 20396.2
1976 6 4 "MB" 51.132 -95.237 "LTG" 690
1976 6 4 "MB" 49.953 -95.285 "MAN" 3310.6
1976 6 4 "MB" 51.044 -95.306 "LTG" 3718
1976 6 4 "ON" 48.9453 -93.2875 "LTG" 404.7
1976 6 4 "ON" 49.8047 -85.0374 "LTG" 2590
1976 6 4 "ON" 51.2734 -90.0695 "MAN" 4451.5
1976 6 4 "QC" 53.875 -75.792 "LTG" 2674.22
1976 6 4 "QC" 53.708 -77.708 "MAN" 6604.61
1976 6 4 "QC" 51.042 -77.542 "LTG" 9307.97
1976 6 4 "QC" 50.542 -75.625 "LTG" 9874.54
1976 6 5 "MB" 50.695 -95.553 "LTG" 823.5
1976 6 5 "ON" 51.3047 -94.7639 "LTG" 485.6
1976 6 5 "ON" 51.1485 -93.0972 "LTG" 1695.6
1976 6 5 "ON" 50.4922 -91.4125 "LTG" 3485.2
1976 6 5 "ON" 52.9453 -91.3472 "LTG" 5594.4
1976 6 5 "QC" 49.792 -79.375 "MAN" 24168.35
1976 6 6 "NL" 49.17 -57.35 "MAN" 356
1976 6 6 "ON" 47.461 -79.9375 "MAN" 2023.4
1976 6 6 "QC" 48.792 -69.792 "LTG" 1052.21
1976 6 6 "QC" 50.292 -66.292 "MAN" 1497.37
1976 6 6 "QC" 52.208 -67.708 "LTG" 4168.35
1976 6 7 "ON" 53.0391 -91.8194 "LTG" 202.3
1976 6 7 "ON" 53.7265 -91.5694 "LTG" 404.7
1976 6 7 "ON" 53.6797 -91.5416 "LTG" 485.6
1976 6 7 "ON" 52.7578 -88.514 "LTG" 526.1
1976 6 7 "ON" 53.1172 -89.6251 "LTG" 607
1976 6 7 "ON" 53.0078 -87.0139 "LTG" 1578.3
1976 6 7 "ON" 53.2578 -88.5139 "LTG" 2428.1
1976 6 7 "ON" 53.1328 -92.1805 "LTG" 3237.5
1976 6 7 "QC" 48.958 -77.208 "LTG" 840.15
1976 6 7 "QC" 49.792 -69.792 "LTG" 1295.02
1976 6 7 "QC" 48.125 -72.542 "LTG" 9503.84
1976 6 7 "YT" 63.72 -133.164 "LTG" 43584.12
1976 6 8 "NL" 52.58 -60.18 "LTG" 441
1976 6 8 "NT" 65.55 -117.917 "MAN" 512
1976 6 8 "NT" 62.017 -120.167 "LTG" 18001.92
1976 6 8 "QC" 49.958 -70.125 "LTG" 974.5
